id,filtered_words,features,label_index
R170,"['military', 'seven', 'girl.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[1020,2227,3614,4506,4687,5877,7370,7850,9462],[2.579019941358479,2.7200985396183848,0.6753425559264385,0.691153161953081,0.6871770135734415,3.8187108282864943,4.607168188650764,4.42484663185681,0.691153161953081])",1.0
F110,"['form', 'age', 'activity', 'four.', 'explain', 'computer', 'professional', 'prove', 'article', 'person.', 'second', 'moment', 'benefit', 'develop', 'old', 'seven.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1241,1702,1750,2155,3401,3486,4921,5214,5341,5621,5653,5850,7083,7281,7936,7960,8110,8151,8338,8791,8945,9256],[0.691153161953081,3.4440173788450834,4.42484663185681,4.830311739964974,4.830311739964974,4.270695952029551,2.849310271098391,2.849310271098391,4.607168188650764,3.7316994512968646,4.830311739964974,4.137164559405029,0.691153161953081,4.019381523748645,0.6871770135734415,0.691153161953081,5.117993812416755,3.914021008090819,3.914021008090819,0.691153161953081,4.830311739964974,5.523458920524919,4.270695952029551])",0.0
F048,"['simply', 'home', 'writer', 'compare', 'education', 'never.', 'benefit', 'particular', 'available', 'national', 'respond.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1642,2475,3365,3892,3916,5530,5653,5850,6747,6906,7040,7281,7910,7936,8338,8984,9246],[0.691153161953081,3.5085558999826545,4.270695952029551,4.270695952029551,2.5530444549552183,5.523458920524919,3.914021008090819,4.137164559405029,0.691153161953081,2.5530444549552183,4.607168188650764,5.523458920524919,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551])",0.0
F082,"['religious', 'physical', 'behind.', 'center', 'piece', 'matter', 'include', 'impact', 'cultural.', 'almost', 'person', 'subject', 'citizen.', 'political', 'eye', 'democratic', 'might.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1341,1480,1972,2174,2402,2953,3133,3249,3935,4293,4377,5606,5850,6729,7281,7936,8271,8338,8471,8566,8649,8655],[0.691153161953081,3.914021008090819,4.137164559405029,4.830311739964974,5.117993812416755,4.270695952029551,4.019381523748645,4.607168188650764,3.3262343431887,3.6516567436233283,4.137164559405029,2.60568818844064,4.137164559405029,0.691153161953081,5.117993812416755,0.6871770135734415,0.691153161953081,4.830311739964974,0.691153161953081,5.117993812416755,4.42484663185681,4.270695952029551,4.607168188650764])",0.0
F187,"['picture', 'attack', 'often', 'service', 'central', 'garden.', 'speak', 'once.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[7,503,1256,2252,2481,4732,5693,5850,7281,7432,7860,7936,8338,8692,8928],[4.270695952029551,0.691153161953081,3.125563647726549,4.270695952029551,4.137164559405029,4.137164559405029,5.117993812416755,0.691153161953081,0.6871770135734415,5.523458920524919,2.849310271098391,0.691153161953081,0.691153161953081,4.830311739964974,3.914021008090819])",0.0
F027,"['tax', 'discussion', 'benefit', 'human.', 'money', 'reality', 'grow', 'never', 'participant.', 'save', 'establish', 'identify', 'identify', 'before.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[281,503,680,1256,1762,2404,2923,3967,4520,5315,5653,5850,6103,6587,7281,7696,7860,7936,8338,8391],[4.270695952029551,0.691153161953081,3.914021008090819,3.125563647726549,4.42484663185681,4.607168188650764,3.577548771469606,7.637421656572989,4.137164559405029,4.607168188650764,4.137164559405029,0.691153161953081,4.42484663185681,4.270695952029551,0.6871770135734415,5.117993812416755,2.849310271098391,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F202,"['entire', 'nice', 'even', 'hand.', 'throw', 'bar', 'color', 'adult', 'effort.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[72,503,2912,3370,4377,5850,6406,7281,7332,7936,8325,8338,8824,9832,9878],[3.7316994512968646,0.691153161953081,5.117993812416755,3.914021008090819,2.60568818844064,0.691153161953081,4.42484663185681,0.6871770135734415,4.270695952029551,0.691153161953081,4.137164559405029,0.691153161953081,4.830311739964974,3.8187108282864943,4.42484663185681])",0.0
F197,"['charge', 'eat', 'dark', 'ask', 'strong.', 'american', 'remember', 'also.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[278,503,697,3507,3892,5685,5850,6747,6812,7276,7281,7652,7936,8121,8338],[4.607168188650764,0.691153161953081,4.019381523748645,4.270695952029551,2.5530444549552183,4.830311739964974,0.691153161953081,2.5530444549552183,4.019381523748645,3.8187108282864943,0.6871770135734415,4.137164559405029,0.691153161953081,4.42484663185681,0.691153161953081])",0.0
R128,"['approach', 'walk', 'southern', 'range', 'store.', 'letter', 'star', 'turn.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[165,564,821,2059,3095,3334,3614,3743,4506,4687,5170,6142,7443,9462],[4.137164559405029,4.607168188650764,2.849310271098391,2.6902455764687034,4.137164559405029,4.830311739964974,0.6753425559264385,4.019381523748645,0.691153161953081,0.6871770135734415,4.019381523748645,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
F157,"['nothing', 'father', 'huge', 'probably', 'action', 'law.', 'somebody', 'past', 'dream', 'receive', 'base.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1800,2198,2259,2297,2366,3089,4292,4617,5850,6633,6838,7281,7936,8338,8538,9275,9813],[0.691153161953081,3.577548771469606,4.270695952029551,2.849310271098391,3.914021008090819,4.019381523748645,4.42484663185681,3.8187108282864943,4.270695952029551,0.691153161953081,4.42484663185681,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,5.117993812416755,3.7316994512968646,2.997730276216664])",0.0
F117,"['someone', 'health', 'low', 'political', 'student.', 'life', 'deal', 'trouble', 'us', 'create', 'big.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1099,1404,1433,1890,2909,3477,3671,3935,4377,5850,6660,7281,7936,8338,8411,8805],[0.691153161953081,5.523458920524919,3.8187108282864943,4.830311739964974,5.117993812416755,4.42484663185681,4.137164559405029,4.270695952029551,3.6516567436233283,2.60568818844064,0.691153161953081,3.8187108282864943,0.6871770135734415,0.691153161953081,0.691153161953081,3.4440173788450834,4.019381523748645])",0.0
F173,"['alone', 'operation', 'west', 'water.', 'control', 'admit', 'year', 'environment', 'culture', 'season', 'form.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1208,2358,2407,2492,3892,3973,4249,5085,5850,5922,6747,7281,7936,8338,8645,8714,8899],[0.691153161953081,2.7508701982851385,4.607168188650764,4.607168188650764,4.019381523748645,2.5530444549552183,4.830311739964974,5.117993812416755,3.914021008090819,0.691153161953081,4.270695952029551,2.5530444549552183,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764,4.830311739964974,4.270695952029551])",0.0
F024,"['truth', 'order', 'walk', 'ground', 'force', 'mrs.', 'professional', 'feel', 'term', 'small', 'speak.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[222,391,503,641,650,1226,2069,2155,2188,3115,5750,5850,6142,6487,7281,7936,8338],[4.607168188650764,4.270695952029551,0.691153161953081,5.117993812416755,2.958509563063383,4.42484663185681,4.019381523748645,4.830311739964974,4.270695952029551,4.270695952029551,5.117993812416755,0.691153161953081,4.137164559405029,3.4440173788450834,0.6871770135734415,0.691153161953081,0.691153161953081])",0.0
F096,"['oil', 'firm', 'star', 'front', 'kind', 'tend', 'according.', 'road', 'within', 'operation', 'my.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,504,1810,3486,4596,4921,5170,5725,5850,5922,6035,6044,7281,7936,8338,8894,9817,9907],[0.691153161953081,4.830311739964974,4.137164559405029,2.849310271098391,4.830311739964974,2.849310271098391,4.019381523748645,3.914021008090819,0.691153161953081,4.270695952029551,3.383392757028649,4.137164559405029,0.6871770135734415,0.691153161953081,0.691153161953081,3.914021008090819,3.914021008090819,5.117993812416755])",0.0
R247,"['produce', 'issue', 'face', 'agency.', 'none', 'head', 'manage', 'institution', 'yeah.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1051,1064,1648,1770,3243,3614,4034,4506,4687,6219,6616,7883,8134,9462,9831],[5.523458920524919,3.914021008090819,4.137164559405029,2.7826188965997183,5.117993812416755,0.6753425559264385,4.137164559405029,0.691153161953081,0.6871770135734415,3.172083663361442,4.42484663185681,4.137164559405029,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
F226,"['tonight', 'make', 'director', 'natural', 'treat.', 'appear', 'establish', 'night', 'single', 'age', 'hot', 'market', 'less.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[359,503,1853,2259,2657,2923,3389,3525,4988,5850,6869,7281,7889,7936,8182,8338,8791,9066,9693,9813],[5.117993812416755,0.691153161953081,4.019381523748645,2.849310271098391,3.2721671219184243,3.577548771469606,4.607168188650764,4.137164559405029,4.270695952029551,0.691153161953081,3.914021008090819,0.6871770135734415,4.607168188650764,0.691153161953081,4.137164559405029,0.691153161953081,4.830311739964974,4.42484663185681,3.8187108282864943,2.997730276216664])",0.0
F100,"['standard', 'show', 'grow.', 'response', 'word', 'report', 'say', 'doctor', 'scientist.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,777,2445,2918,2967,3519,4019,5850,5862,6505,7281,7936,8094,8338,9166,9676],[0.691153161953081,4.607168188650764,4.830311739964974,3.0385522707369192,4.42484663185681,4.42484663185681,4.137164559405029,0.691153161953081,4.607168188650764,4.270695952029551,0.6871770135734415,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,3.0385522707369192])",0.0
F246,"['event', 'stock', 'adult', 'stop', 'sometimes', 'once.', 'ok', 'bag', 'oil.', 'project', 'town', 'west', 'notice.', 'agency', 'election', 'movie', 'water', 'difficult', 'account', 'shake.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[72,132,415,503,765,793,796,1439,1712,1990,2230,2259,2589,2645,4715,5085,5850,5869,6176,7281,7366,7728,7936,8338,8692,9187,9813],[3.7316994512968646,4.607168188650764,4.270695952029551,0.691153161953081,4.137164559405029,4.830311739964974,3.8187108282864943,3.914021008090819,4.019381523748645,5.523458920524919,4.830311739964974,2.849310271098391,4.137164559405029,3.6516567436233283,3.914021008090819,3.914021008090819,0.691153161953081,4.019381523748645,5.117993812416755,0.6871770135734415,5.117993812416755,3.8187108282864943,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,2.997730276216664])",0.0
F183,"['long', 'whose', 'eye', 'huge.', 'conference', 'father', 'game', 'total', 'field', 'same.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[474,503,650,1341,1800,5321,5657,5850,6279,7074,7281,7936,8338,8904,8975,9539],[5.117993812416755,0.691153161953081,2.958509563063383,3.914021008090819,3.577548771469606,4.137164559405029,4.137164559405029,0.691153161953081,4.607168188650764,3.383392757028649,0.6871770135734415,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681,4.42484663185681])",0.0
R063,"['ok', 'exist', 'receive', 'everyone', 'law', 'thing', 'less.', 'star', 'tend', 'military', 'human', 'class.', 'picture', 'republican', 'deep', 'stuff.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[359,1762,1810,2481,2645,2825,3614,3857,3979,4506,4616,4617,4687,5170,5241,5877,6602,6944,8303,8893,9462],[5.117993812416755,4.42484663185681,4.137164559405029,4.137164559405029,3.6516567436233283,4.830311739964974,0.6753425559264385,4.270695952029551,4.019381523748645,0.691153161953081,4.270695952029551,4.270695952029551,0.6871770135734415,4.019381523748645,5.117993812416755,3.8187108282864943,4.137164559405029,2.849310271098391,4.137164559405029,3.914021008090819,0.691153161953081])",1.0
R005,"['despite', 'indicate', 'clearly', 'father', 'night', 'nation', 'lead', 'station.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1290,1301,1800,3556,3614,4014,4506,4687,5356,6485,6869,8238,9462],[5.523458920524919,4.270695952029551,3.577548771469606,2.849310271098391,0.6753425559264385,4.270695952029551,0.691153161953081,0.6871770135734415,4.019381523748645,4.42484663185681,3.914021008090819,4.019381523748645,0.691153161953081])",1.0
R084,"['clear', 'color', 'focus', 'us', 'season', 'accept.', 'protect', 'artist', 'perform', 'month', 'peace.', 'push', 'seven', 'mr', 'conference.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1098,1352,1611,1898,2358,2647,3556,3614,3931,4506,4687,4944,5741,5978,6660,7235,7850,8931,9462,9832],[4.42484663185681,5.117993812416755,4.607168188650764,4.830311739964974,4.607168188650764,3.914021008090819,2.849310271098391,0.6753425559264385,4.019381523748645,0.691153161953081,0.6871770135734415,5.523458920524919,4.137164559405029,3.577548771469606,3.8187108282864943,3.914021008090819,4.42484663185681,4.830311739964974,0.691153161953081,3.8187108282864943])",1.0
R124,"['recognize', 'figure', 'sell', 'ago', 'officer', 'accept', 'wall', 'front.', 'long', 'hold', 'head.', 'especially', 'former', 'across', 'toward.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[696,1896,2389,2657,3593,3614,4110,4160,4253,4485,4506,4531,4687,5047,6404,7074,8171,8173,8904,9462],[4.137164559405029,3.8187108282864943,4.42484663185681,3.2721671219184243,5.117993812416755,0.6753425559264385,3.8187108282864943,4.019381523748645,5.117993812416755,4.607168188650764,0.691153161953081,5.117993812416755,0.6871770135734415,2.7200985396183848,4.137164559405029,3.383392757028649,4.019381523748645,3.577548771469606,4.019381523748645,0.691153161953081])",1.0
R118,"['everything', 'business', 'discover', 'must', 'need.', 'claim', 'international', 'reduce', 'thus', 'kind', 'card.', 'build', 'arrive', 'perhaps.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[188,1023,2092,3014,3614,4170,4506,4687,5374,5441,5684,6044,6544,7066,7391,8159,8937,9156,9462],[4.019381523748645,4.270695952029551,5.117993812416755,4.607168188650764,0.6753425559264385,4.270695952029551,0.691153161953081,0.6871770135734415,4.137164559405029,4.830311739964974,4.830311739964974,4.137164559405029,5.117993812416755,2.849310271098391,3.914021008090819,3.7316994512968646,4.42484663185681,3.7316994512968646,0.691153161953081])",1.0
F001,"['half', 'interest', 'goal', 'prove', 'stay', 'understand.', 'court', 'left', 'medical', 'indeed', 'fact', 'government.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[70,433,503,650,1662,1780,4568,4934,5089,5214,5710,5850,7215,7281,7936,8268,8338,8413],[4.019381523748645,4.137164559405029,0.691153161953081,2.958509563063383,4.270695952029551,4.42484663185681,4.607168188650764,4.270695952029551,3.6516567436233283,4.607168188650764,4.42484663185681,0.691153161953081,3.914021008090819,0.6871770135734415,0.691153161953081,3.914021008090819,0.691153161953081,3.8187108282864943])",0.0
F007,"['understand', 'writer', 'thought', 'ready', 'poor', 'reality.', 'mr', 'since', 'believe', 'industry.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[55,503,533,662,2066,2647,3082,5850,6287,6487,6557,6906,7281,7936,8103,8338,9876],[4.42484663185681,0.691153161953081,4.830311739964974,5.117993812416755,2.7508701982851385,3.914021008090819,5.523458920524919,0.691153161953081,3.914021008090819,3.4440173788450834,3.8187108282864943,4.607168188650764,0.6871770135734415,0.691153161953081,4.270695952029551,0.691153161953081,2.7508701982851385])",0.0
F046,"['race', 'thousand', 'action', 'pull', 'today', 'understand', 'race.', 'past', 'first', 'represent', 'doctor', 'environmental', 'suggest', 'fish', 'along.', 'second', 'year', 'tv', 'nothing', 'realize.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[320,454,503,777,1208,1376,1766,2710,3184,4292,4547,5850,6027,6403,6487,6597,6633,6798,7281,7816,7936,8338,8717,8899,9256,9275,9806],[4.019381523748645,3.577548771469606,0.691153161953081,4.607168188650764,2.7508701982851385,4.42484663185681,4.607168188650764,5.117993812416755,2.7508701982851385,3.8187108282864943,3.914021008090819,0.691153161953081,4.607168188650764,4.607168188650764,3.4440173788450834,4.137164559405029,4.42484663185681,3.8187108282864943,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,4.270695952029551,3.7316994512968646,5.117993812416755])",0.0
R103,"['city', 'congress', 'street', 'exactly.', 'significant', 'five', 'kind.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[160,2784,3614,3684,4506,4687,5495,5974,7066,8552,8728,9462],[4.607168188650764,4.830311739964974,0.6753425559264385,4.137164559405029,0.691153161953081,0.6871770135734415,4.270695952029551,3.577548771469606,2.849310271098391,4.019381523748645,3.4440173788450834,0.691153161953081])",1.0
R037,"['address', 'increase', 'world', 'simply', 'than.', 'watch', 'wide', 'put', 'purpose', 'form', 'factor.', 'model', 'town', 'magazine', 'although', 'opportunity', 'responsibility.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[1642,1822,2523,2708,2836,3614,4454,4506,4687,4715,4991,5416,5432,5621,6976,7102,7779,7963,8089,8413,8871,9360,9462],[3.5085558999826545,5.117993812416755,4.830311739964974,3.914021008090819,4.137164559405029,0.6753425559264385,3.914021008090819,0.691153161953081,0.6871770135734415,3.914021008090819,2.579019941358479,5.117993812416755,2.7508701982851385,4.830311739964974,4.830311739964974,4.830311739964974,3.7316994512968646,4.270695952029551,5.117993812416755,3.8187108282864943,4.607168188650764,3.8187108282864943,0.691153161953081])",1.0
F193,"['exactly', 'modern', 'cold', 'religious', 'pull', 'economic.', 'outside', 'approach', 'growth', 'between.', 'think', 'wait', 'president.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[320,503,2007,2096,2335,2336,3011,3095,3892,3920,4293,5374,5477,5850,6597,6747,7281,7936,8338,8568],[4.019381523748645,0.691153161953081,4.607168188650764,3.8187108282864943,3.8187108282864943,3.914021008090819,4.607168188650764,4.137164559405029,2.5530444549552183,4.137164559405029,4.137164559405029,4.137164559405029,4.42484663185681,0.691153161953081,4.137164559405029,2.5530444549552183,0.6871770135734415,0.691153161953081,0.691153161953081,4.42484663185681])",0.0
R166,"['party', 'lot', 'find', 'support.', 'defense', 'watch', 'recognize', 'amount', 'vote.', 'method', 'thought', 'include', 'yes', 'today', 'southern.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[55,659,1379,1417,2708,2953,3543,3556,3614,4506,4687,4943,5044,6015,6878,7222,7510,8171,9462,9806],[4.42484663185681,5.117993812416755,4.270695952029551,5.117993812416755,3.914021008090819,4.019381523748645,3.8187108282864943,2.849310271098391,0.6753425559264385,0.691153161953081,0.6871770135734415,4.137164559405029,4.019381523748645,4.830311739964974,5.523458920524919,4.137164559405029,4.270695952029551,4.019381523748645,0.691153161953081,5.117993812416755])",1.0
F017,"['wrong', 'avoid', 'watch', 'her.', 'economic', 'approach', 'loss', 'green', 'write', 'leader.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,551,1388,2066,2708,3095,5329,5445,5850,6512,7281,7748,7936,8338,9144,9495,9876],[0.691153161953081,4.42484663185681,5.117993812416755,2.7508701982851385,3.914021008090819,4.137164559405029,4.42484663185681,4.830311739964974,0.691153161953081,3.914021008090819,0.6871770135734415,5.523458920524919,0.691153161953081,0.691153161953081,2.661258039595451,5.117993812416755,2.7508701982851385])",0.0
R008,"['effect', 'source', 'remain', 'trial', 'size', 'officer', 'religious.', 'customer', 'final', 'present', 'job', 'tree', 'house.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[557,696,1413,1653,3192,3410,3614,3756,4506,4687,5205,5871,6324,7721,8130,8444,9034,9144,9462],[4.607168188650764,4.137164559405029,3.8187108282864943,4.42484663185681,4.019381523748645,4.270695952029551,0.6753425559264385,4.019381523748645,0.691153161953081,0.6871770135734415,4.42484663185681,3.914021008090819,5.117993812416755,3.914021008090819,4.270695952029551,4.830311739964974,2.8844015909096608,2.661258039595451,0.691153161953081])",1.0
F071,"['company', 'technology', 'wall.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,942,1020,3072,3486,4921,5850,7281,7936,8338],[0.691153161953081,4.137164559405029,2.579019941358479,4.42484663185681,2.849310271098391,2.849310271098391,0.691153161953081,0.6871770135734415,0.691153161953081,0.691153161953081])",0.0
F028,"['seek', 'yes', 'tell', 'interest.', 'bag', 'policy', 'voice', 'thousand.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[171,415,503,1208,1511,1850,3184,3530,4142,5044,5850,6444,7281,7936,8338],[4.270695952029551,4.270695952029551,0.691153161953081,2.7508701982851385,5.117993812416755,4.019381523748645,2.7508701982851385,4.42484663185681,4.019381523748645,4.019381523748645,0.691153161953081,4.830311739964974,0.6871770135734415,0.691153161953081,0.691153161953081])",0.0
F227,"['sell', 'return', 'heavy.', 'bar', 'source', 'become.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,635,1411,2066,4485,5850,7281,7332,7721,7936,8338,9714,9876],[0.691153161953081,4.270695952029551,4.830311739964974,2.7508701982851385,4.607168188650764,0.691153161953081,0.6871770135734415,4.270695952029551,3.914021008090819,0.691153161953081,0.691153161953081,5.117993812416755,2.7508701982851385])",0.0
